score,layer,neuron,gap,source_mean,control_mean
3.0099352516588724,2,338,3.0099352516588724,2.9078471660614014,-0.10208808559747105
2.751493403537327,3,156,2.751493403537327,2.713684558868408,-0.037808844668919005
2.026117642660177,2,218,2.026117642660177,1.929750680923462,-0.09636696173671484
1.97145436123927,3,5,1.97145436123927,1.9102182388305664,-0.06123612240870371
1.7590500996613165,3,347,1.7590500996613165,1.6973360776901245,-0.061714021971191975
1.7376834452366052,2,124,1.7376834452366052,1.6787500381469727,-0.05893340708963263
1.1637919007311175,3,497,1.1637919007311175,1.111255407333374,-0.05253649339774351
1.15044243301999,2,101,1.15044243301999,1.0609251260757446,-0.08951730694424531
1.0729930390784286,2,290,1.0729930390784286,0.990257978439331,-0.08273506063909743
1.0303231260024772,2,237,1.0303231260024772,0.9571859240531921,-0.07313720194928501
0.9671895838416592,2,128,0.9671895838416592,0.8739984035491943,-0.09319118029246487
0.9658115934065162,3,6,0.9658115934065162,0.9065644145011902,-0.05924717890532607
0.9555761611876353,2,353,0.9555761611876353,0.8658285737037659,-0.08974758748386945
0.9212978652078214,1,425,0.9212978652078214,0.8623059988021851,-0.05899186640563632
0.8773592808798983,2,245,0.8773592808798983,0.800872802734375,-0.07648647814552333
0.8448618243543342,2,68,0.8448618243543342,0.7730399370193481,-0.07182188733498603
0.8183881145754228,2,280,0.8183881145754228,0.7893646359443665,-0.029023478631056396
0.8086313038759274,2,425,0.8086313038759274,0.7680482268333435,-0.040583077042583904
0.792173403697966,2,15,0.792173403697966,0.7269929647445679,-0.06518043895339815
0.7895221379069441,1,284,0.7895221379069441,0.7127159237861633,-0.07680621412078077
0.7449519373330313,1,113,0.7449519373330313,0.6994166374206543,-0.04553529991237709
0.7382054255601571,2,350,0.7382054255601571,0.6750541925430298,-0.0631512330171273
0.7210709323958654,2,403,0.7210709323958654,0.666235625743866,-0.054835306651999406
0.7139166811379727,3,463,0.7139166811379727,0.6615884900093079,-0.052328191128664873
0.6739418022048655,3,420,0.6739418022048655,0.6268860101699829,-0.04705579203488264
0.673606824398741,2,138,0.673606824398741,0.6020596623420715,-0.0715471620566694
0.6498875480170808,2,337,0.6498875480170808,0.5805148482322693,-0.06937269978481156
0.6026872579719287,3,58,0.6026872579719287,0.5709959864616394,-0.031691271510289325
0.6024547668483257,1,89,0.6024547668483257,0.5171499848365784,-0.0853047820117473
0.6012308460069992,2,244,0.6012308460069992,0.524929404258728,-0.07630144174827114
0.599180326013365,2,441,0.599180326013365,0.5659988522529602,-0.03318147376040479
0.574125724207179,2,440,0.574125724207179,0.5091472864151001,-0.0649784377920789
0.5650228857416904,2,224,0.5650228857416904,0.47315871715545654,-0.09186416858623386
0.5619977748007159,3,34,0.5619977748007159,0.5145829319953918,-0.04741484280532404
0.5446123634853313,3,365,0.5446123634853313,0.4726907014846802,-0.07192166200065106
0.5307832523559938,2,223,0.5307832523559938,0.4656612277030945,-0.06512202465289933
0.5265501238971739,1,251,0.5265501238971739,0.47728419303894043,-0.04926593085823344
0.525990130422603,0,334,0.525990130422603,0.5195735692977905,-0.00641656112481247
0.5254757941498052,0,475,0.5254757941498052,0.4473626911640167,-0.0781131029857885
0.5236152980171093,3,152,0.5236152980171093,0.4380842447280884,-0.08553105328902091
0.5213743018596564,3,327,0.5213743018596564,0.4634515047073364,-0.057922797152319995
0.5067984714895315,2,99,0.5067984714895315,0.46961089968681335,-0.037187571802718145
0.4885222270292978,2,50,0.4885222270292978,0.4294683039188385,-0.05905392311045932
0.4873699108279206,2,28,0.4873699108279206,0.41821327805519104,-0.06915663277272956
0.48184391174696384,1,226,0.48184391174696384,0.4267406761646271,-0.05510323558233676
0.4798516360220478,2,348,0.4798516360220478,0.39999252557754517,-0.07985911044450261
0.4734224163250317,2,65,0.4734224163250317,0.41582196950912476,-0.057600446815906946
0.4733817110642926,3,242,0.4733817110642926,0.4698665142059326,-0.0035151968583599993
0.4635933305587762,3,425,0.4635933305587762,0.3985326588153839,-0.0650606717433923
0.46248539439786385,2,510,0.46248539439786385,0.4242073893547058,-0.038278005043158016
0.4603262759255934,1,15,0.4603262759255934,0.3676151931285858,-0.09271108279700756
0.45754730689667594,1,346,0.45754730689667594,0.41848111152648926,-0.039066195370186664
0.4522189791209578,2,347,0.4522189791209578,0.3982532024383545,-0.053965776682603314
0.44977710790525094,3,238,0.44977710790525094,0.38867974281311035,-0.06109736509214061
0.44975996679559876,0,4,0.44975996679559876,0.4225482642650604,-0.02721170253053833
0.4482233669415775,2,500,0.4482233669415775,0.3825449049472809,-0.06567846199429662
0.4469904602062748,3,71,0.4469904602062748,0.4074685275554657,-0.039521932650809125
0.4461366295230313,2,46,0.4461366295230313,0.3932373523712158,-0.052899277151815464
0.43766882768970056,3,90,0.43766882768970056,0.40496864914894104,-0.03270017854075953
0.43711865956244156,3,222,0.43711865956244156,0.4022199511528015,-0.03489870840964003
0.43482981259020576,1,393,0.43482981259020576,0.36558958888053894,-0.0692402237096668
0.42602910936490024,3,501,0.42602910936490024,0.34678149223327637,-0.07924761713162384
0.4211751822936125,3,260,0.4211751822936125,0.3744589686393738,-0.04671621365423875
0.40743465781881427,3,175,0.40743465781881427,0.38907530903816223,-0.018359348780652065
0.40693147543471764,3,57,0.40693147543471764,0.3588332533836365,-0.04809822205108116
0.40289195701031594,3,407,0.40289195701031594,0.3666064441204071,-0.03628551288990881
0.3900729147765989,3,388,0.3900729147765989,0.34367191791534424,-0.04640099686125468
0.38431280220265696,3,448,0.38431280220265696,0.3801978826522827,-0.004114919550374236
0.373537468403598,2,481,0.373537468403598,0.3275086283683777,-0.04602884003522035
0.372930557525333,2,492,0.372930557525333,0.30819347500801086,-0.0647370825173221
0.3715104889548984,2,158,0.3715104889548984,0.3101763427257538,-0.06133414622914464
0.37115303179907094,2,482,0.37115303179907094,0.3253468871116638,-0.045806144687407145
0.370250969794085,2,108,0.370250969794085,0.31059831380844116,-0.059652655985643836
0.3697249423597678,3,107,0.3697249423597678,0.31570518016815186,-0.05401976219161598
0.36862701447799645,1,245,0.36862701447799645,0.3007476329803467,-0.06787938149764979
0.36748162418425045,2,416,0.36748162418425045,0.32551926374435425,-0.04196236043989621
0.3653929083049778,3,132,0.3653929083049778,0.3150598108768463,-0.05033309742813148
0.3642648030619151,1,391,0.3642648030619151,0.3006948232650757,-0.0635699797968394
0.36205187904617364,3,363,0.36205187904617364,0.31263500452041626,-0.049416874525757354
