score,layer,neuron,gap,source_mean,control_mean
0.467586397702115,1,314,0.467586397702115,0.5745062232017517,0.10691982549963668
0.46122638816982764,3,27,0.46122638816982764,0.6064369082450867,0.14521052007525903
0.44010223805373155,1,70,0.44010223805373155,0.4576190710067749,0.01751683295304337
0.4256410354889107,1,45,0.4256410354889107,0.5099530816078186,0.08431204611890791
0.41894942765173876,0,406,0.41894942765173876,0.45875421166419983,0.03980478401246108
0.3724528962880941,2,60,0.3724528962880941,0.41464540362358093,0.04219250733548686
0.36693316863872005,3,362,0.36693316863872005,0.5854717493057251,0.21853858066700507
0.36184856421931477,1,407,0.36184856421931477,0.4203307032585144,0.058482139039199604
0.3571271885696902,0,45,0.3571271885696902,0.39778995513916016,0.040662766569469946
0.3525314654751357,0,46,0.3525314654751357,0.34203583002090454,-0.010495635454231135
0.35112803977205265,1,61,0.35112803977205265,0.38054174184799194,0.029413702075939317
0.3486282131652205,2,362,0.3486282131652205,0.4567960798740387,0.10816786670881817
0.3404074952908323,3,308,0.3404074952908323,0.35899442434310913,0.018586929052276817
0.3356421725670068,0,485,0.3356421725670068,0.3894927501678467,0.05385057760083988
0.3343060948368588,1,422,0.3343060948368588,0.32532447576522827,-0.008981619071630522
0.3153128659779384,0,359,0.3153128659779384,0.36193037033081055,0.046617504352872166
0.3138267998507503,3,387,0.3138267998507503,0.37856221199035645,0.06473541213960614
0.31311582164347074,1,326,0.31311582164347074,0.3156164288520813,0.0025006072086105656
0.31307919612418156,3,184,0.31307919612418156,0.39710158109664917,0.08402238497246758
0.3056094365260559,0,118,0.3056094365260559,0.32470300793647766,0.019093571410421777
0.3054910283361457,2,311,0.3054910283361457,0.3819026052951813,0.07641157695903558
0.3042862136220753,0,110,0.3042862136220753,0.3418843746185303,0.037598160996454986
0.2995065229320871,1,163,0.2995065229320871,0.36830568313598633,0.06879916020389917
0.2961903256206293,0,96,0.2961903256206293,0.3288036584854126,0.03261333286478329
0.29285802733961563,1,10,0.29285802733961563,0.37698373198509216,0.08412570464547656
0.2893713823578348,2,119,0.2893713823578348,0.3628193140029907,0.0734479316451559
0.287155393508301,3,450,0.287155393508301,0.32594677805900574,0.03879138455070474
0.28368830945321155,1,172,0.28368830945321155,0.39628422260284424,0.11259591314963269
0.2824399907446118,3,402,0.2824399907446118,0.3911251425743103,0.10868515182969853
0.28023002056124235,3,349,0.28023002056124235,0.322652131319046,0.04242211075780369
0.2788984101905767,0,33,0.2788984101905767,0.3016239404678345,0.02272553027725778
0.27884711226547954,1,99,0.27884711226547954,0.3742346465587616,0.09538753429328206
0.2727947525487814,2,46,0.2727947525487814,0.2964038848876953,0.023609132338913912
0.26827294820283876,1,60,0.26827294820283876,0.2670069932937622,-0.0012659549090765516
0.26761085191193973,0,207,0.26761085191193973,0.3185754716396332,0.050964619727693464
0.26758728622807404,3,192,0.26758728622807404,0.3159888684749603,0.04840158224688627
0.26594170090333963,1,355,0.26594170090333963,0.3640859127044678,0.09814421180112815
0.26553454923278574,3,26,0.26553454923278574,0.25238075852394104,-0.013153790708844716
0.26412549027330606,1,236,0.26412549027330606,0.35211214423179626,0.08798665395849022
0.26153951585925883,3,489,0.26153951585925883,0.27843186259269714,0.016892346733438323
0.2599128085630886,2,147,0.2599128085630886,0.30957433581352234,0.04966152725043371
0.2577878448363985,2,273,0.2577878448363985,0.27236905694007874,0.014581212103680227
0.2577381628522731,2,7,0.2577381628522731,0.32600319385528564,0.06826503100301257
