model_key,condition,candidate_group,mode,scale,tokens,baseline_ppl,bos_attention_mean,candidate_path,delta_nll_mean,dummy_attention_mean,dummy_minus_bos_mean,intervened_ppl,mask,model_id,n_examples,output_kl_mean,ppl_ratio,random_layers,selected_layers,topk
llama3_2_3b,dummy_add_only,selected,add_only,1.0,65472,8.786507853570875,0.3631588858552277,outputs/final_split_bias_transfer/llama3_2_3b/bos_only/candidate_scores.pt,0.01820495284780632,0.2898086099885404,-0.0733502758666873,8.947930704224753,bos_only,unsloth/Llama-3.2-3B,64,0.03282296599354595,1.0183716731771058,0:1 1:3,0:1 1:3,4
llama3_2_3b,dummy_only,selected,blank_dummy,0.0,65472,8.786507853570875,0.6283565163612366,outputs/final_split_bias_transfer/llama3_2_3b/bos_only/candidate_scores.pt,-0.009828533944496343,0.0019482156549202045,-0.6264083022251725,8.700572364593835,bos_only,unsloth/Llama-3.2-3B,64,0.015102354504051618,0.9902196082437785,0:1 1:3,0:1 1:3,4
llama3_2_3b,full_transfer,selected,transfer,1.0,65472,8.786507853570875,0.040221596776973456,outputs/final_split_bias_transfer/llama3_2_3b/bos_only/candidate_scores.pt,0.034651934343115975,0.5693299118429422,0.5291083138436079,9.096314039087634,bos_only,unsloth/Llama-3.2-3B,64,0.05937782803084701,1.0352593078706294,0:1 1:3,0:1 1:3,4
llama3_2_3b,random_dummy_add_only,layer_matched_random,add_only,1.0,65472,8.786507853570875,0.6283897627145052,outputs/final_split_bias_transfer/llama3_2_3b/bos_only/candidate_scores.pt,-0.009919007153105674,0.0019660435027617496,-0.6264237193390727,8.699785231503038,bos_only,unsloth/Llama-3.2-3B,64,0.015260566171491519,0.9901300239511432,0:1 1:3,0:1 1:3,4
llama3_2_3b,random_full_transfer,layer_matched_random,transfer,1.0,65472,8.786507853570875,0.6284734206274152,outputs/final_split_bias_transfer/llama3_2_3b/bos_only/candidate_scores.pt,-0.01020572099284811,0.001957789007065003,-0.6265156315639615,8.697291240222372,bos_only,unsloth/Llama-3.2-3B,64,0.015175057371379808,0.9898461806629758,0:1 1:3,0:1 1:3,4
llama3_2_3b,source_subtract_only,selected,subtract_only,1.0,65472,8.786507853570875,0.04984838975360617,outputs/final_split_bias_transfer/llama3_2_3b/bos_only/candidate_scores.pt,3.005331725552168,0.0035844658050336875,-0.04626392375212163,177.4251929703607,bos_only,unsloth/Llama-3.2-3B,64,3.0479200519621372,20.192913490455066,0:1 1:3,0:1 1:3,4
