model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
llama3_2_3b,dummy_only,selected,61,blank_dummy,0.0,2.645864358046188,2.6322855571847508,-0.013578800861437035,0.01377351488918066,0.6348560452461243,0.0018888108897954226,-0.6329672336578369,1023
llama3_2_3b,dummy_only,selected,62,blank_dummy,0.0,1.998567374221041,1.979182179023094,-0.019385195197947125,0.01961422897875309,0.6527239680290222,0.0020763566717505455,-0.6506476402282715,1023
llama3_2_3b,dummy_only,selected,63,blank_dummy,0.0,1.7456041561659945,1.741129079988392,-0.004475076177602455,0.015961576253175735,0.6397890448570251,0.0020696776919066906,-0.6377193927764893,1023
llama3_2_3b,source_subtract_only,selected,0,subtract_only,1.0,2.2571060911534704,5.967651247861681,3.710545156708211,3.801924467086792,0.051577500998973846,0.0035356017760932446,-0.048041898757219315,1023
llama3_2_3b,source_subtract_only,selected,1,subtract_only,1.0,2.44931659717131,5.21470915047654,2.76539255330523,2.7947988510131836,0.04910343512892723,0.0029061513487249613,-0.04619728401303291,1023
llama3_2_3b,source_subtract_only,selected,2,subtract_only,1.0,2.153451093597263,5.597988453079179,3.4445373594819158,3.454136371612549,0.051061950623989105,0.003305166494101286,-0.04775678366422653,1023
llama3_2_3b,source_subtract_only,selected,3,subtract_only,1.0,2.389263015105694,6.26735999740347,3.8780969822977758,3.8920769691467285,0.052058570086956024,0.0034006163477897644,-0.04865795373916626,1023
llama3_2_3b,source_subtract_only,selected,4,subtract_only,1.0,2.3328708264601663,5.775954797470675,3.4430839710105086,3.4853525161743164,0.04981263726949692,0.0032266706693917513,-0.046585965901613235,1023
llama3_2_3b,source_subtract_only,selected,5,subtract_only,1.0,1.9719536595796676,4.983557856793744,3.0116041972140764,2.984483003616333,0.04947197809815407,0.003444886766374111,-0.04602709040045738,1023
llama3_2_3b,source_subtract_only,selected,6,subtract_only,1.0,1.4012535893206257,4.517292220338465,3.1160386310178394,3.080495595932007,0.04866459593176842,0.0029266190249472857,-0.04573797807097435,1023
llama3_2_3b,source_subtract_only,selected,7,subtract_only,1.0,1.789921407242791,4.920666945411779,3.1307455381689877,3.206321954727173,0.050396982580423355,0.003916478715837002,-0.04648050293326378,1023
llama3_2_3b,source_subtract_only,selected,8,subtract_only,1.0,1.9837425731610459,4.647390296615347,2.663647723454301,2.6919264793395996,0.05108318850398064,0.003940119408071041,-0.04714306816458702,1023
llama3_2_3b,source_subtract_only,selected,9,subtract_only,1.0,2.2229249717436463,5.2808786580522975,3.057953686308651,3.108158826828003,0.05175434798002243,0.004454886540770531,-0.04729945957660675,1023
llama3_2_3b,source_subtract_only,selected,10,subtract_only,1.0,2.1280664348881966,5.518722698252688,3.3906562633644914,3.3107359409332275,0.05134756490588188,0.003425315022468567,-0.047922249883413315,1023
llama3_2_3b,source_subtract_only,selected,11,subtract_only,1.0,2.2332342451735094,5.237149563935728,3.0039153187622185,3.0646843910217285,0.050274722278118134,0.0035395834129303694,-0.046735137701034546,1023
llama3_2_3b,source_subtract_only,selected,12,subtract_only,1.0,2.19048982771261,5.071752046676441,2.8812622189638315,2.8410513401031494,0.049228064715862274,0.002771750558167696,-0.046456314623355865,1023
