model_key,condition,candidate_group,mode,scale,tokens,baseline_ppl,bos_attention_mean,candidate_path,delta_nll_mean,dummy_attention_mean,dummy_minus_bos_mean,intervened_ppl,mask,model_id,n_examples,output_kl_mean,ppl_ratio,random_layers,selected_layers,topk
qwen3_4b,dummy_add_only,selected,add_only,1.0,65472,16.81644979499828,0.23137424094602466,outputs/final_split_bias_transfer/qwen3_4b/bos_only/candidate_scores.pt,-0.04084187915015214,0.23159896139986813,0.0002247204538434744,16.143470793064804,bos_only,Qwen/Qwen3-4B,64,0.016248944841208868,0.9599809109450889,6:8,6:8,8
qwen3_4b,dummy_only,selected,blank_dummy,0.0,65472,16.81644979499828,0.2313830521889031,outputs/final_split_bias_transfer/qwen3_4b/bos_only/candidate_scores.pt,-0.04028838634024856,0.23156144726090133,0.00017839507199823856,16.152408561342714,bos_only,Qwen/Qwen3-4B,64,0.016332851242623292,0.9605124005512108,6:8,6:8,8
qwen3_4b,full_transfer,selected,transfer,1.0,65472,16.81644979499828,0.003262154717958765,outputs/final_split_bias_transfer/qwen3_4b/bos_only/candidate_scores.pt,-0.03476613288051578,0.4230148894712329,0.41975273424759507,16.241852995518986,bos_only,Qwen/Qwen3-4B,64,0.01503129504271783,0.9658312660232127,6:8,6:8,8
qwen3_4b,random_dummy_add_only,layer_matched_random,add_only,1.0,65472,16.81644979499828,0.23139729909598827,outputs/final_split_bias_transfer/qwen3_4b/bos_only/candidate_scores.pt,-0.040767524249393006,0.23157723690383136,0.0001799378078430891,16.144671183860446,bos_only,Qwen/Qwen3-4B,64,0.016332918356056325,0.9600522928842185,6:8,6:8,8
qwen3_4b,random_full_transfer,layer_matched_random,transfer,1.0,65472,16.81644979499828,0.23141282214783132,outputs/final_split_bias_transfer/qwen3_4b/bos_only/candidate_scores.pt,-0.040606702877279854,0.23161928774788976,0.0002064656000584364,16.147267800822704,bos_only,Qwen/Qwen3-4B,64,0.01639983338827733,0.9602067022270889,6:8,6:8,8
qwen3_4b,source_subtract_only,selected,subtract_only,1.0,65472,16.81644979499828,0.0032616537318972405,outputs/final_split_bias_transfer/qwen3_4b/bos_only/candidate_scores.pt,-0.032601025563647745,0.42238455219194293,0.4191228970885277,16.277056446151445,bos_only,Qwen/Qwen3-4B,64,0.014772358073969372,0.96792465975742,6:8,6:8,8
