variant,bos_positions,step,loss,ppl,pos0_attention_mean,pos0_attention_max_head,control_position,control_attention_mean,control_attention_max_head,pos0_minus_control_attention,pos0_attention_by_layer,control_attention_by_layer,bos_attention_sum_mean,bos_attention_max_position_mean,bos_attention_max_head_over_positions
no_bos,none,0,10.830422401428223,50535.046875,0.09886204451322556,0.09936054050922394,1,0.08519551157951355,0.0852963924407959,0.013666532933712006,0.098862,0.0851955,0.0,nan,nan
no_bos,none,1,10.829212188720703,50473.92578125,0.09885480999946594,0.09934286773204803,1,0.0852009505033493,0.08528877794742584,0.013653859496116638,0.0988548,0.085201,0.0,nan,nan
no_bos,none,2,10.82767391204834,50396.34375,0.09885579347610474,0.09934195876121521,1,0.08521190285682678,0.08529316633939743,0.013643890619277954,0.0988558,0.0852119,0.0,nan,nan
