model,sequence_index,num_pairs,sink_delta_nll,ordinary_delta_nll,paired_delta_nll,sink_kl,ordinary_kl,paired_kl,sink_logit_l2,ordinary_logit_l2,paired_logit_l2
pythia_1b,25,1,0.032219886779785156,0.02632761001586914,-0.005892276763916016,0.0004915622994303703,0.0004941094666719437,2.5471672415733337e-06,3.9508092403411865,5.514216899871826,1.5634076595306396
pythia_1b,26,1,0.021601170301437378,0.021641016006469727,3.984570503234863e-05,0.0006245123222470284,0.0006327219307422638,8.209608495235443e-06,5.180408477783203,6.737904071807861,1.5574955940246582
pythia_1b,27,1,-0.005237102508544922,-0.04549598693847656,-0.04025888442993164,0.00047041376819834113,0.0005040193209424615,3.360555274412036e-05,6.563514709472656,7.918501377105713,1.3549866676330566
pythia_1b,28,1,-0.016409873962402344,0.12052536010742188,0.13693523406982422,0.0004987118300050497,0.003484303131699562,0.0029855913016945124,8.545156478881836,28.422901153564453,19.877744674682617
pythia_1b,29,1,-0.004479408264160156,0.008389472961425781,0.012868881225585938,0.00016478513134643435,0.0004958589561283588,0.0003310738247819245,4.277454853057861,5.421486854553223,1.1440320014953613
pythia_1b,30,1,-0.05682849884033203,-0.09231281280517578,-0.03548431396484375,0.0006918676663190126,0.0006545220967382193,-3.734556958079338e-05,7.497600078582764,6.438784122467041,-1.0588159561157227
pythia_1b,31,1,-0.029149532318115234,-0.025043249130249023,0.004106283187866211,0.00048762490041553974,0.00048151472583413124,-6.110174581408501e-06,4.088704586029053,5.01459264755249,0.9258880615234375
pythia_1b,32,1,9.910156950354576e-05,0.00023925071582198143,0.00014014914631843567,3.949411620851606e-06,7.889015250839293e-06,3.939603629987687e-06,9.653462409973145,11.940638542175293,2.2871761322021484
pythia_1b,33,1,-0.05754661560058594,-0.023072481155395508,0.03447413444519043,0.0003137905150651932,0.0004426604136824608,0.0001288698986172676,5.217597961425781,7.81111478805542,2.5935168266296387
pythia_1b,34,1,-0.026559829711914062,-0.0247344970703125,0.0018253326416015625,0.00024323869729414582,0.0002894792705774307,4.62405732832849e-05,4.470038890838623,4.7982964515686035,0.32825756072998047
pythia_1b,35,1,-0.05285072326660156,0.001669168472290039,0.0545198917388916,0.0004700738936662674,0.00032119499519467354,-0.00014887889847159386,3.9592764377593994,6.878968238830566,2.919691801071167
pythia_1b,36,1,-0.034781455993652344,-0.013426780700683594,0.02135467529296875,0.00048069609329104424,0.000575606245547533,9.49101522564888e-05,3.832383871078491,7.216341972351074,3.383958101272583
pythia_1b,37,1,0.03356856107711792,0.0342441201210022,0.0006755590438842773,0.0014916285872459412,0.0014894511550664902,-2.1774321794509888e-06,5.838764667510986,10.067618370056152,4.228853702545166
pythia_1b,39,1,-4.682689905166626e-05,-0.0034589506685733795,-0.0034121237695217133,2.1249623387120664e-05,0.00020036054775118828,0.00017911092436406761,7.195740222930908,9.814313888549805,2.6185736656188965
pythia_1b,41,1,0.0025811195373535156,-0.07147949934005737,-0.07406061887741089,0.00012547813821583986,0.0019320975989103317,0.0018066194606944919,13.52242660522461,11.866581916809082,-1.6558446884155273
pythia_1b,42,1,-0.04626655578613281,0.03430938720703125,0.08057594299316406,0.0005859537050127983,0.0006478193681687117,6.186566315591335e-05,5.039711952209473,6.473599910736084,1.4338879585266113
pythia_1b,43,1,-0.07227635383605957,-0.03707575798034668,0.03520059585571289,0.0022980375215411186,0.0009005756583064795,-0.0013974618632346392,5.96859884262085,7.288398265838623,1.3197994232177734
pythia_1b,44,1,-0.010478079319000244,0.01675674319267273,0.027234822511672974,0.0003144117072224617,0.0007593957707285881,0.0004449840635061264,7.229665756225586,11.349586486816406,4.11992073059082
pythia_1b,45,1,1.0728836059570312e-06,-0.0008209943771362305,-0.0008220672607421875,1.7634869436733425e-05,3.553733404260129e-05,1.7902464605867863e-05,4.168471813201904,5.393665790557861,1.225193977355957
pythia_1b,46,1,0.016854286193847656,0.05134987831115723,0.03449559211730957,0.0003773234784603119,0.00037853862158954144,1.2151431292295456e-06,3.909945011138916,3.7682764530181885,-0.14166855812072754
pythia_1b,47,1,0.0025600194931030273,0.0030025243759155273,0.0004425048828125,7.939990609884262e-05,0.00010634950012899935,2.694959403015673e-05,3.9575960636138916,5.642739772796631,1.6851437091827393
pythia_1b,48,1,0.010377883911132812,-0.0026102066040039062,-0.012988090515136719,0.0003296147915534675,0.00040785782039165497,7.824302883818746e-05,5.646141052246094,4.943334102630615,-0.7028069496154785
pythia_1b,49,1,0.00031584128737449646,-0.001017048954963684,-0.0013328902423381805,8.534756489098072e-06,3.701243986142799e-05,2.847768337232992e-05,4.3472137451171875,5.597893238067627,1.2506794929504395
pythia_1b,50,1,-0.009797632694244385,-0.007984638214111328,0.0018129944801330566,0.00029578700195997953,0.0003936395514756441,9.785254951566458e-05,5.838764667510986,6.154904365539551,0.31613969802856445
pythia_1b,51,1,0.012568891048431396,0.000921100378036499,-0.011647790670394897,0.000654163770377636,6.719882367178798e-05,-0.000586964946705848,5.605781555175781,7.199252605438232,1.5934710502624512
pythia_1b,52,1,0.0003097187727689743,0.0030153151601552963,0.002705596387386322,1.2909629731439054e-05,0.00018165551591664553,0.00016874588618520647,4.698302268981934,5.832334518432617,1.1340322494506836
pythia_1b,53,1,0.0018894672393798828,-0.03492474555969238,-0.036814212799072266,0.0006158198229968548,0.0006230510771274567,7.231254130601883e-06,6.051355361938477,6.7695631980896,0.718207836151123
pythia_1b,54,1,4.884274676442146e-05,0.0004457952454686165,0.000396952498704195,1.517499185865745e-06,3.051837848033756e-05,2.9000879294471815e-05,5.289597511291504,6.881620407104492,1.5920228958129883
