model_key,condition,candidate_group,mode,scale,tokens,baseline_ppl,bos_attention_mean,candidate_path,delta_nll_mean,dummy_attention_mean,dummy_minus_bos_mean,intervened_ppl,mask,model_id,n_examples,output_kl_mean,ppl_ratio,random_layers,selected_layers,topk
pythia_1b,dummy_add_only,selected,add_only,2.0,65472,15.493159510577554,0.18267686758190393,outputs/final_split_bias_transfer/pythia_1b/pipeline_sinks_plus_bos/candidate_scores.pt,0.007808185625868713,0.1929995126556605,0.010322645073756576,15.614606499254343,pipeline_sinks_plus_bos,EleutherAI/pythia-1b,64,0.013488240772858262,1.007838749003641,3:14 4:2,3:14 4:2,16
pythia_1b,dummy_only,selected,blank_dummy,0.0,65472,15.493159510577554,0.3512063529342413,outputs/final_split_bias_transfer/pythia_1b/pipeline_sinks_plus_bos/candidate_scores.pt,-0.003577962299246007,0.0029228371204226278,-0.34828351670876145,15.437824622057217,pipeline_sinks_plus_bos,EleutherAI/pythia-1b,64,0.011989130041911267,0.9964284309806171,3:14 4:2,3:14 4:2,16
pythia_1b,full_transfer,selected,transfer,2.0,65472,15.493159510577554,0.02263954922091216,outputs/final_split_bias_transfer/pythia_1b/pipeline_sinks_plus_bos/candidate_scores.pt,0.007169326379502294,0.33648766996338964,0.31384812062606215,15.604634149317082,pipeline_sinks_plus_bos,EleutherAI/pythia-1b,64,0.012012051956844516,1.0071950875264288,3:14 4:2,3:14 4:2,16
pythia_1b,random_dummy_add_only,layer_matched_random,add_only,2.0,65472,15.493159510577554,0.29476651595905423,outputs/final_split_bias_transfer/pythia_1b/pipeline_sinks_plus_bos/candidate_scores.pt,-0.005184896996759836,0.06719474995043129,-0.2275717668235302,15.413036967423022,pipeline_sinks_plus_bos,EleutherAI/pythia-1b,64,0.012637870633625425,0.9948285213806886,3:14 4:2,3:14 4:2,16
pythia_1b,random_full_transfer,layer_matched_random,transfer,2.0,65472,15.493159510577554,0.2960359617136419,outputs/final_split_bias_transfer/pythia_1b/pipeline_sinks_plus_bos/candidate_scores.pt,-0.0029468666889567174,0.06606101372744888,-0.22997494833543897,15.447570440356722,pipeline_sinks_plus_bos,EleutherAI/pythia-1b,64,0.014113830082351342,0.9970574710607151,3:14 4:2,3:14 4:2,16
pythia_1b,source_subtract_only,selected,subtract_only,2.0,65472,15.493159510577554,0.1617866731248796,outputs/final_split_bias_transfer/pythia_1b/pipeline_sinks_plus_bos/candidate_scores.pt,0.36066459886955515,0.002597752409201348,-0.15918892109766603,22.22156477136,pipeline_sinks_plus_bos,EleutherAI/pythia-1b,64,0.3677713896613568,1.4342823202839163,3:14 4:2,3:14 4:2,16
