score,layer,neuron,gap,source_mean,control_mean
0.4771260105456099,0,204,0.4771260105456099,0.5320873856544495,0.054961375108839604
0.4260886018687532,1,479,0.4260886018687532,0.5094828605651855,0.08339425869643237
0.4240574879991222,2,423,0.4240574879991222,0.47681528329849243,0.05275779529937023
0.4063793422485089,3,99,0.4063793422485089,0.40468698740005493,-0.0016923548484539738
0.39792475328135346,0,14,0.39792475328135346,0.436972975730896,0.03904822244954252
0.39356667374528576,0,68,0.39356667374528576,0.42936673760414124,0.03580006385885546
0.37831412837696565,1,90,0.37831412837696565,0.38702133297920227,0.008707204602236602
0.3774690984598852,0,411,0.3774690984598852,0.4191039800643921,0.04163488160450689
0.36658739255788997,3,132,0.36658739255788997,0.41430583596229553,0.04771844340440558
0.36536046036808145,0,467,0.36536046036808145,0.39005449414253235,0.02469403377445089
0.3637074438515496,1,447,0.3637074438515496,0.3768549859523773,0.013147542100827716
0.36261495420263645,0,104,0.36261495420263645,0.38936740159988403,0.026752447397247598
0.3588169198398534,3,469,0.3588169198398534,0.3064156174659729,-0.05240130237388052
0.3411788000833231,3,154,0.3411788000833231,0.3703945577144623,0.02921575763113918
0.339319030041625,0,340,0.339319030041625,0.42070814967155457,0.08138911962992953
0.3257534170333116,0,229,0.3257534170333116,0.3411886692047119,0.015435252171400293
0.3231105206290189,1,415,0.3231105206290189,0.36775559186935425,0.04464507124033537
0.32248592409443205,3,55,0.32248592409443205,0.30832576751708984,-0.014160156577342226
0.32248265743572735,2,57,0.32248265743572735,0.2759258449077606,-0.04655681252796672
0.32235684801106557,2,62,0.32235684801106557,0.43711963295936584,0.1147627849483003
0.3196360562249158,0,413,0.3196360562249158,0.3378772735595703,0.0182412173346545
0.3180926507360882,0,243,0.3180926507360882,0.38078969717025757,0.06269704643416933
0.31680406358703206,0,216,0.31680406358703206,0.32703742384910583,0.010233360262073797
0.3144086744067372,2,132,0.3144086744067372,0.32883983850479126,0.014431164098054046
0.31433156153269626,1,314,0.31433156153269626,0.31228989362716675,-0.0020416679055295043
0.31289623031999575,0,394,0.31289623031999575,0.3416946828365326,0.02879845251653682
0.3126435253544907,2,154,0.3126435253544907,0.3141082525253296,0.0014647271708388932
0.30963280613865457,1,333,0.30963280613865457,0.3193897008895874,0.009756894750932808
0.30648297316597173,3,147,0.30648297316597173,0.3084246516227722,0.0019416784568004745
0.305198492349691,2,371,0.305198492349691,0.3922010660171509,0.08700257366745988
