score,layer,neuron,gap,source_mean,control_mean
1.096843580071348,2,231,1.096843580071348,1.0569617748260498,-0.03988180524529831
0.981409646043876,3,349,0.981409646043876,0.9655547142028809,-0.015854931840995127
0.957221733686202,1,375,0.957221733686202,0.9812920689582825,0.024070335272080426
0.8533985485100672,1,49,0.8533985485100672,0.8397606611251831,-0.013637887384884162
0.7347370471512771,2,361,0.7347370471512771,0.7673517465591431,0.03261469940786596
0.6908874594838931,2,290,0.6908874594838931,0.7598869204521179,0.06899946096822487
0.6426015345023601,3,30,0.6426015345023601,0.6643522381782532,0.021750703675893057
0.6365278246963265,2,177,0.6365278246963265,0.6701112389564514,0.03358341426012493
0.6044729668691564,2,145,0.6044729668691564,0.6860657930374146,0.08159282616825811
0.6041538158957044,3,335,0.6041538158957044,0.5866353511810303,-0.017518464714674147
0.5759014971975901,1,359,0.5759014971975901,0.5649483799934387,-0.010953117204151363
0.5744519294475952,1,129,0.5744519294475952,0.596341609954834,0.021889680507238878
0.5725283897160723,2,181,0.5725283897160723,0.5716361403465271,-0.000892249369545263
0.5694006038907825,2,93,0.5694006038907825,0.582791268825531,0.013390664934748456
0.5502091536494177,0,65,0.5502091536494177,0.5571838617324829,0.006974708083065208
0.5442763890197471,1,142,0.5442763890197471,0.5207417011260986,-0.023534687893648383
0.5268561941981663,1,203,0.5268561941981663,0.5116782784461975,-0.015177915751968855
0.5257433197501807,0,244,0.5257433197501807,0.5547019243240356,0.028958604573854876
0.5236487011241012,2,340,0.5236487011241012,0.5403667688369751,0.016718067712873912
0.5195336968535591,3,173,0.5195336968535591,0.4922230839729309,-0.02731061288062821
0.5183346627326898,1,224,0.5183346627326898,0.4902695119380951,-0.02806515079459475
0.5100456545999797,2,234,0.5100456545999797,0.5452778935432434,0.03523223894326362
0.507686097137405,1,445,0.507686097137405,0.5361084342002869,0.028422337062881917
0.5004184013433518,3,246,0.5004184013433518,0.48253917694091797,-0.01787922440243388
0.49260785065649787,2,252,0.49260785065649787,0.5042703151702881,0.011662464513790242
0.49234821669234435,1,339,0.49234821669234435,0.6010865569114685,0.10873834021912414
0.4872699855105415,3,216,0.4872699855105415,0.4837208688259125,-0.003549116684629021
0.46979593339758136,3,15,0.46979593339758136,0.4707496762275696,0.0009537428299882354
0.4653631581731145,0,211,0.4653631581731145,0.44507861137390137,-0.020284546799213175
0.4584939219911494,3,504,0.4584939219911494,0.46236181259155273,0.00386789060040332
