score,layer,neuron,gap,source_mean,control_mean
2.916603253891011,2,340,2.916603253891011,2.8210134506225586,-0.09558980326845257
2.5975491519301253,2,231,2.5975491519301253,2.498929262161255,-0.0986198897688705
2.297253033098623,3,246,2.297253033098623,2.2756829261779785,-0.02157010692064428
1.8818297435536886,3,451,1.8818297435536886,1.8517959117889404,-0.030033831764748227
1.691399412879199,2,99,1.691399412879199,1.597913146018982,-0.09348626686021705
1.5688184560169156,2,290,1.5688184560169156,1.4950655698776245,-0.07375288613929111
1.4367652661860555,3,504,1.4367652661860555,1.4037188291549683,-0.033046437031087214
1.2367540750579815,2,429,1.2367540750579815,1.1921255588531494,-0.044628516204832165
1.1985442217908975,3,218,1.1985442217908975,1.1361039876937866,-0.062440234097110754
1.1219909805141008,3,349,1.1219909805141008,1.043298602104187,-0.07869237840991374
1.0720095443936206,2,361,1.0720095443936206,1.0003331899642944,-0.07167635442932617
1.0307436523650875,3,182,1.0307436523650875,0.9857317805290222,-0.04501187183606535
0.9982361415966383,2,180,0.9982361415966383,0.897291898727417,-0.10094424286922135
0.9227405771430628,3,46,0.9227405771430628,0.8359652757644653,-0.08677530137859749
0.9127108161320414,3,244,0.9127108161320414,0.8660771250724792,-0.04663369105956212
0.8524005242461576,2,234,0.8524005242461576,0.7777765393257141,-0.07462398492044359
0.7531755937837101,1,359,0.7531755937837101,0.6858034729957581,-0.06737212078795209
0.7229068828522004,2,307,0.7229068828522004,0.6142694354057312,-0.10863744744646919
0.6832971823391295,2,327,0.6832971823391295,0.599713921546936,-0.08358326079219348
0.6745288532291026,2,274,0.6745288532291026,0.6169469356536865,-0.057581917575416065
0.6607805402463647,2,310,0.6607805402463647,0.6038731336593628,-0.056907406587001844
0.6000566458264309,3,483,0.6000566458264309,0.5096502900123596,-0.09040635581407133
0.5647946968159844,3,35,0.5647946968159844,0.5054579377174377,-0.05933675909854667
0.5491997728242181,3,461,0.5491997728242181,0.5030932426452637,-0.04610653017895434
0.5458092065211283,3,148,0.5458092065211283,0.4772659242153168,-0.06854328230581153
0.5418603179093491,2,144,0.5418603179093491,0.5153234004974365,-0.026536917411912515
0.5362300075608729,2,288,0.5362300075608729,0.4587852954864502,-0.07744471207442276
0.5322669735991831,3,391,0.5322669735991831,0.44279342889785767,-0.08947354470132544
0.5319935411375661,2,384,0.5319935411375661,0.43629714846611023,-0.09569639267145591
0.531664912017358,1,375,0.531664912017358,0.4665783941745758,-0.06508651784278216
0.5191302378031855,3,150,0.5191302378031855,0.4652758836746216,-0.0538543541285639
0.510263292499991,3,382,0.510263292499991,0.44940370321273804,-0.06085958928725304
0.5021543979549687,2,253,0.5021543979549687,0.4343293011188507,-0.06782509683611805
0.49760914428084896,2,420,0.49760914428084896,0.42647692561149597,-0.07113221866935297
0.49340033267487804,0,89,0.49340033267487804,0.5127416849136353,0.019341352238757235
0.4922763690724985,2,72,0.4922763690724985,0.40168458223342896,-0.09059178683906954
0.46851718862917835,1,246,0.46851718862917835,0.4014560282230377,-0.06706116040614062
0.4574164352269015,3,472,0.4574164352269015,0.4115292727947235,-0.04588716243217798
0.45601117052450735,2,252,0.45601117052450735,0.3659808039665222,-0.09003036655798514
0.4114681384013492,2,106,0.4114681384013492,0.34291476011276245,-0.06855337828858679
0.3984879585312556,1,142,0.3984879585312556,0.3527272939682007,-0.04576066456305493
0.3974762119615294,3,78,0.3974762119615294,0.35243868827819824,-0.04503752368333116
0.39661700351930973,2,137,0.39661700351930973,0.32949385046958923,-0.06712315304972047
0.39145218578510393,1,258,0.39145218578510393,0.3567024767398834,-0.0347497090452205
0.38219781115158036,2,468,0.38219781115158036,0.29111695289611816,-0.09108085825546222
0.3813119137111979,3,173,0.3813119137111979,0.3289543688297272,-0.052357544881470736
0.38022568720847405,3,117,0.38022568720847405,0.3208070695400238,-0.05941861766845026
0.37956451735342306,2,492,0.37956451735342306,0.30190086364746094,-0.07766365370596212
0.37212671069069514,2,63,0.37212671069069514,0.2945191562175751,-0.07760755447312005
0.3714445168087043,2,61,0.3714445168087043,0.3155200183391571,-0.05592449846954714
0.370753123363138,3,460,0.370753123363138,0.3390466868877411,-0.0317064364753969
0.3703884688554745,1,146,0.3703884688554745,0.312842458486557,-0.057546010368917495
0.3688226869025553,3,308,0.3688226869025553,0.30848994851112366,-0.06033273839143167
0.3635959211236871,1,49,0.3635959211236871,0.29797080159187317,-0.06562511953181392
0.3589131552083684,1,264,0.3589131552083684,0.30332204699516296,-0.05559110821320548
0.3573455708462186,3,229,0.3573455708462186,0.28288042545318604,-0.07446514539303258
0.3489122175656482,3,181,0.3489122175656482,0.3194744288921356,-0.029437788673512603
0.3473966186648608,0,211,0.3473966186648608,0.27064740657806396,-0.07674921208679687
0.3462222206335552,3,401,0.3462222206335552,0.2688782513141632,-0.07734396931939196
0.34568714949922535,2,250,0.34568714949922535,0.2921368479728699,-0.05355030152635547
0.34541255061241793,3,55,0.34541255061241793,0.30378007888793945,-0.0416324717244785
0.3332712409146821,2,244,0.3332712409146821,0.2976677715778351,-0.03560346933684701
0.3245515631614879,2,79,0.3245515631614879,0.2519006133079529,-0.07265094985353504
0.31191707943888203,3,347,0.31191707943888203,0.32422518730163574,0.012308107862753739
0.308024922599723,3,300,0.308024922599723,0.2470332831144333,-0.060991639485289705
0.30610799108195347,3,216,0.30610799108195347,0.22658933699131012,-0.07951865409064336
0.30293157988691916,2,498,0.30293157988691916,0.24316419661045074,-0.05976738327646843
0.29936288459683236,3,330,0.29936288459683236,0.2537184953689575,-0.045644389227874844
0.29921176389409354,1,357,0.29921176389409354,0.25977998971939087,-0.03943177417470268
0.2971696100749392,0,4,0.2971696100749392,0.3055865168571472,0.008416906782208015
0.29485835765100815,3,345,0.29485835765100815,0.25010061264038086,-0.04475774501062731
0.2944304604810171,2,432,0.2944304604810171,0.2573705017566681,-0.03705995872434903
0.290529084904876,0,45,0.290529084904876,0.24776768684387207,-0.04276139806100391
0.28933428614831913,2,118,0.28933428614831913,0.23091940581798553,-0.05841488033033361
0.286639407125827,0,449,0.286639407125827,0.25345686078071594,-0.033182546345111044
0.2865183250923695,2,172,0.2865183250923695,0.2196095734834671,-0.06690875160890239
0.2858943719282285,3,89,0.2858943719282285,0.23370911180973053,-0.05218526011849794
0.28229226701995125,0,190,0.28229226701995125,0.18463078141212463,-0.09766148560782659
0.281998194408211,2,6,0.281998194408211,0.26204681396484375,-0.01995138044336723
0.27802516141633066,2,53,0.27802516141633066,0.20243388414382935,-0.07559127727250131
0.27742131066446685,3,378,0.27742131066446685,0.20173931121826172,-0.07568199944620514
0.27614995431517175,2,485,0.27614995431517175,0.20703966915607452,-0.06911028515909722
0.2748820119228918,2,413,0.2748820119228918,0.18533915281295776,-0.08954285910993404
0.2717945993672247,2,273,0.2717945993672247,0.2251547873020172,-0.0466398120652075
0.27064047067997976,3,285,0.27064047067997976,0.23337025940418243,-0.037270211275797334
0.26601577061832155,1,59,0.26601577061832155,0.1913185566663742,-0.07469721395194732
0.2657733764617754,3,48,0.2657733764617754,0.18112827837467194,-0.08464509808710348
0.26512873797954634,2,326,0.26512873797954634,0.1829235851764679,-0.08220515280307845
0.26269013785820566,3,21,0.26269013785820566,0.2578994035720825,-0.004790734286123128
0.2618233363902059,2,177,0.2618233363902059,0.20921151340007782,-0.05261182299012805
0.26074474187001584,2,478,0.26074474187001584,0.18432128429412842,-0.07642345757588744
0.25948591151696815,3,279,0.25948591151696815,0.20229388773441315,-0.05719202378255499
0.24829598092219868,0,503,0.24829598092219868,0.2237512618303299,-0.024544719091868793
0.24695164772362815,3,379,0.24695164772362815,0.18246734142303467,-0.0644843063005935
0.24642325971814508,2,185,0.24642325971814508,0.17978085577487946,-0.06664240394326562
0.24454007866968375,2,443,0.24454007866968375,0.1661360263824463,-0.07840405228723746
0.24303774417818405,1,126,0.24303774417818405,0.18326741456985474,-0.05977032960832931
0.23594629040245554,3,22,0.23594629040245554,0.1792183667421341,-0.05672792366032144
0.2346959020566271,3,160,0.2346959020566271,0.17820735275745392,-0.05648854929917317
0.2339810437440826,3,241,0.2339810437440826,0.1875174194574356,-0.046463624286646986
0.23292989849576357,2,346,0.23292989849576357,0.14660121500492096,-0.08632868349084262
0.22846115054621186,3,208,0.22846115054621186,0.16588518023490906,-0.06257597031130281
0.22719092049310685,0,216,0.22719092049310685,0.19744563102722168,-0.029745289465885165
0.22695530107638393,3,393,0.22695530107638393,0.17756381630897522,-0.049391484767408705
0.2269092701375619,3,462,0.2269092701375619,0.17579124867916107,-0.051118021458400824
0.22646492640130264,2,164,0.22646492640130264,0.17672008275985718,-0.04974484364144546
0.2260421382930128,3,158,0.2260421382930128,0.20626772940158844,-0.01977440889142436
0.22591063711393572,2,131,0.22591063711393572,0.201425239443779,-0.02448539767015674
0.22404800122532215,2,412,0.22404800122532215,0.17757101356983185,-0.04647698765549031
0.22213193965593456,0,403,0.22213193965593456,0.18383322656154633,-0.03829871309438823
0.22131785254215278,1,230,0.22131785254215278,0.1875305473804474,-0.03378730516170538
0.22068755691884157,0,3,0.22068755691884157,0.19025075435638428,-0.030436802562457302
0.2202864857454031,2,347,0.2202864857454031,0.12110777944326401,-0.09917870630213908
0.21819078236612804,3,288,0.21819078236612804,0.17498338222503662,-0.043207400141091416
0.21788721757918827,2,93,0.21788721757918827,0.12816719710826874,-0.08972002047091952
0.21665220479806446,0,244,0.21665220479806446,0.19786594808101654,-0.018786256717047922
0.21372301699224436,2,387,0.21372301699224436,0.13904450833797455,-0.07467850865426981
0.21351864084232947,0,38,0.21351864084232947,0.19684983789920807,-0.016668802943121386
0.21254102468394426,0,42,0.21254102468394426,0.14763864874839783,-0.06490237593554643
0.2116977584301442,1,364,0.2116977584301442,0.14836224913597107,-0.06333550929417314
0.2107055611881312,0,338,0.2107055611881312,0.18034856021404266,-0.030357000974088538
0.20776222051559157,1,224,0.20776222051559157,0.12980014085769653,-0.07796207965789505
0.20725233100140072,3,82,0.20725233100140072,0.14670072495937347,-0.060551606042027264
0.20614029195514427,2,500,0.20614029195514427,0.15752434730529785,-0.04861594464984642
0.20559948604968992,2,194,0.20559948604968992,0.11412613093852997,-0.09147335511115993
0.20438110309038787,0,214,0.20438110309038787,0.16658452153205872,-0.037796581558329156
0.20256747824009969,3,13,0.20256747824009969,0.12316852807998657,-0.07939895016011313
0.20232611720870536,0,18,0.20232611720870536,0.18723997473716736,-0.015086142471537995
0.20186755893498784,3,435,0.20186755893498784,0.210209921002388,0.00834236206740017
0.19921396109014963,0,455,0.19921396109014963,0.19517266750335693,-0.00404129358679271
0.1986167161123155,3,81,0.1986167161123155,0.13240574300289154,-0.06621097310942395
0.19516961126938812,3,14,0.19516961126938812,0.1341915875673294,-0.0609780237020587
0.19437178511315573,3,316,0.19437178511315573,0.14972025156021118,-0.04465153355294455
0.1940497791110356,3,4,0.1940497791110356,0.15107595920562744,-0.042973819905408155
0.19387982722340408,2,212,0.19387982722340408,0.1584922820329666,-0.03538754519043746
0.19231247724753842,3,447,0.19231247724753842,0.15101684629917145,-0.041295630948366954
0.19112746255941854,2,155,0.19112746255941854,0.12201434373855591,-0.06911311882086263
0.1909853164144086,0,225,0.1909853164144086,0.166225865483284,-0.024759450931124607
0.1890586100009331,2,293,0.1890586100009331,0.12702876329421997,-0.062029846706713125
0.1887413193044274,0,65,0.1887413193044274,0.1630134880542755,-0.025727831250151885
0.18783144745186364,0,230,0.18783144745186364,0.12394151836633682,-0.06388992908552682
0.18760297981982418,3,266,0.18760297981982418,0.14685489237308502,-0.040748087446739155
0.18631237948614393,2,188,0.18631237948614393,0.12328852713108063,-0.06302385235506329
0.1862671178638929,1,444,0.1862671178638929,0.13015934824943542,-0.05610776961445748
0.1855546254824672,3,309,0.1855546254824672,0.13195206224918365,-0.05360256323328355
0.1853151685412791,0,149,0.1853151685412791,0.15406475961208344,-0.031250408929195665
0.18434722018789282,3,144,0.18434722018789282,0.13271065056324005,-0.051636569624652774
0.18400575417408294,2,306,0.18400575417408294,0.12072253227233887,-0.06328322190174408
0.18263063036447394,2,91,0.18263063036447394,0.12549665570259094,-0.05713397466188299
0.18217631281175356,2,508,0.18217631281175356,0.09892330318689346,-0.08325300962486008
0.18148341551651495,0,91,0.18148341551651495,0.14988139271736145,-0.03160202279915351
0.181113628880628,3,149,0.181113628880628,0.15515999495983124,-0.02595363392079678
0.18069067891037233,0,161,0.18069067891037233,0.16291610896587372,-0.017774569944498598
0.18052507735706394,0,461,0.18052507735706394,0.18227554857730865,0.0017504712202447163
0.17838295290424713,3,130,0.17838295290424713,0.13256196677684784,-0.045820986127399294
0.1776262125394597,1,60,0.1776262125394597,0.11134324967861176,-0.06628296286084796
0.17568455047867385,2,434,0.17568455047867385,0.12449027597904205,-0.051194274499631785
0.17551808428491722,2,380,0.17551808428491722,0.13957050442695618,-0.03594757985796104
0.1735694832698364,0,467,0.1735694832698364,0.15067975223064423,-0.022889731039192167
