score,layer,neuron,gap,source_mean,control_mean
1.4776389563341332,2,231,1.4776389563341332,1.3889598846435547,-0.08867907169057848
1.4487784881801178,3,246,1.4487784881801178,1.433578372001648,-0.015200116178469726
1.3618369865868483,2,340,1.3618369865868483,1.3018090724945068,-0.06002791409234137
1.3590340135632446,3,349,1.3590340135632446,1.2994290590286255,-0.05960495453461922
1.0347801463855686,3,451,1.0347801463855686,1.0009909868240356,-0.033789159561533035
0.8886778687308763,2,290,0.8886778687308763,0.84754878282547,-0.041129085905406336
0.8433480572158646,3,244,0.8433480572158646,0.8268581032752991,-0.016489953940565502
0.8373320221456231,3,504,0.8373320221456231,0.8179783821105957,-0.019353640035027424
0.8175102157345987,2,234,0.8175102157345987,0.7490361928939819,-0.06847402284061675
0.7041253058190993,2,99,0.7041253058190993,0.639397919178009,-0.06472738664109019
0.694207015092983,2,274,0.694207015092983,0.6824763417243958,-0.011730673368587224
0.6763967201855804,1,49,0.6763967201855804,0.6289671063423157,-0.04742961384326467
0.6687056839156587,2,180,0.6687056839156587,0.6057494282722473,-0.06295625564341131
0.6635715051273772,3,332,0.6635715051273772,0.6094510555267334,-0.05412044960064376
0.6595533602028614,1,359,0.6595533602028614,0.6098249554634094,-0.04972840473945193
0.6164301331269288,1,375,0.6164301331269288,0.607617974281311,-0.008812158845617837
0.5964382063712644,1,246,0.5964382063712644,0.5602663159370422,-0.036171890434222184
0.5686572818255832,3,401,0.5686572818255832,0.5195229649543762,-0.04913431687120698
0.5487106210713293,2,106,0.5487106210713293,0.523220956325531,-0.025489664745798238
0.5365337202522718,3,21,0.5365337202522718,0.5451866388320923,0.00865291857982057
0.5359572781255,3,461,0.5359572781255,0.5267645716667175,-0.009192706458782498
0.5278709134615192,3,218,0.5278709134615192,0.4764381945133209,-0.05143271894819823
0.5244169517674804,2,361,0.5244169517674804,0.5040163397789001,-0.02040061198858025
0.519117182490016,1,262,0.519117182490016,0.4992695152759552,-0.0198476672140608
0.5122656083856245,2,185,0.5122656083856245,0.48179948329925537,-0.030466125086369193
0.506746610437361,3,216,0.506746610437361,0.4462440311908722,-0.060502579246488775
0.4920204764825586,2,429,0.4920204764825586,0.48158273100852966,-0.010437745474028927
0.49145592761621226,0,89,0.49145592761621226,0.5408907532691956,0.049434825652983315
0.4847491004700634,3,30,0.4847491004700634,0.4891427755355835,0.0043936750655200595
0.4825479053371506,1,146,0.4825479053371506,0.46359527111053467,-0.018952634226615923
0.47671917750704346,2,177,0.47671917750704346,0.45313382148742676,-0.023585356019616675
0.46805575376682446,3,173,0.46805575376682446,0.43874049186706543,-0.029315261899759013
0.46076149015136164,2,307,0.46076149015136164,0.4034445583820343,-0.05731693176932733
0.4606700170092516,0,65,0.4606700170092516,0.445877343416214,-0.014792673593037615
0.45537281147735076,2,468,0.45537281147735076,0.400295227766037,-0.05507758371131375
0.45014088774519806,3,335,0.45014088774519806,0.39298802614212036,-0.05715286160307769
0.4481485278056465,0,211,0.4481485278056465,0.3822088837623596,-0.06593964404328692
0.44170006662861977,3,132,0.44170006662861977,0.42705145478248596,-0.01464861184613382
0.4339319847027771,1,142,0.4339319847027771,0.4125124514102936,-0.021419533292483552
0.4256738265355396,3,182,0.4256738265355396,0.3973998725414276,-0.028273953994112002
0.41968662164782944,1,59,0.41968662164782944,0.3710978925228119,-0.04858872912501757
0.4072483403924781,2,119,0.4072483403924781,0.3515819013118744,-0.0556664390806037
0.4037041732866522,3,393,0.4037041732866522,0.4144119322299957,0.010707758943343552
0.4025450383144063,2,498,0.4025450383144063,0.40594321489334106,0.003398176578934774
0.401210211111841,0,244,0.401210211111841,0.41026684641838074,0.009056635306539695
0.400103675770053,3,160,0.400103675770053,0.3868058919906616,-0.013297783779391378
0.3940142550875857,1,258,0.3940142550875857,0.4168642461299896,0.02284999104240391
0.39077991430634806,3,6,0.39077991430634806,0.37334901094436646,-0.017430903361981595
0.38679873260910275,3,453,0.38679873260910275,0.35861971974372864,-0.028179012865374088
0.3822230334791924,1,224,0.3822230334791924,0.3008219003677368,-0.08140113311145558
0.3811052023013312,1,440,0.3811052023013312,0.3685972988605499,-0.012507903440781261
0.3681804838477971,1,316,0.3681804838477971,0.38017645478248596,0.011995970934688828
0.35896205835756984,0,4,0.35896205835756984,0.38987597823143005,0.030913919873860215
0.3583064758914831,2,252,0.3583064758914831,0.3020153045654297,-0.05629117132605345
0.3560173507798208,3,382,0.3560173507798208,0.30942466855049133,-0.04659268222932943
0.3558544734120095,3,483,0.3558544734120095,0.31062647700309753,-0.04522799640891196
