score,layer,neuron,gap,source_mean,control_mean
1.383751867947753,3,349,1.383751867947753,1.3593640327453613,-0.02438783520239164
1.2552139869121837,3,246,1.2552139869121837,1.2547045946121216,-0.0005093923000620994
1.1512558738634175,2,340,1.1512558738634175,1.1348940134048462,-0.016361860458571447
1.14927545740695,2,231,1.14927545740695,1.0724791288375854,-0.0767963285693644
0.8938750009994939,2,290,0.8938750009994939,0.925548255443573,0.031673254444079056
0.8183935687977999,1,375,0.8183935687977999,0.8314350247383118,0.013041455940511888
0.7904058002390284,1,49,0.7904058002390284,0.7403910756111145,-0.0500147246279139
0.6675274154067494,2,234,0.6675274154067494,0.6357279419898987,-0.03179947341685075
0.6470169116234986,3,393,0.6470169116234986,0.659612238407135,0.012595326783636372
0.6190892971094313,3,216,0.6190892971094313,0.5883381366729736,-0.030751160436457693
0.6124398018635416,3,335,0.6124398018635416,0.5809019207954407,-0.03153788106810094
0.6110817030552751,2,185,0.6110817030552751,0.5902364253997803,-0.020845277655494807
0.6067795374295885,2,180,0.6067795374295885,0.562030017375946,-0.0447495200536424
0.6024447650744357,3,504,0.6024447650744357,0.5876604914665222,-0.014784273607913453
0.5922607036346693,3,173,0.5922607036346693,0.5551692247390747,-0.037091478895594644
0.5836237144771003,3,332,0.5836237144771003,0.5417971014976501,-0.04182661297945015
0.5473298093020853,1,359,0.5473298093020853,0.5062690377235413,-0.04106077157854405
0.5292477352049301,1,142,0.5292477352049301,0.5040034651756287,-0.025244270029301363
0.5233646473285815,1,146,0.5233646473285815,0.5370811223983765,0.013716475069795004
0.5176088035734947,2,106,0.5176088035734947,0.5137854218482971,-0.0038233817251975815
0.515806810685347,3,451,0.515806810685347,0.49929484724998474,-0.016511963435362202
0.5071899652038584,3,453,0.5071899652038584,0.5109626650810242,0.003772699877165818
0.5002075301208677,1,246,0.5002075301208677,0.48442673683166504,-0.01578079328920262
0.4951022527595683,3,30,0.4951022527595683,0.5055598616600037,0.010457608900435322
0.49453505800047187,2,361,0.49453505800047187,0.5191824436187744,0.02464738561830256
0.4936954534280835,3,15,0.4936954534280835,0.5016761422157288,0.007980688787645225
0.4826387330017602,1,59,0.4826387330017602,0.46436449885368347,-0.01827423414807669
0.476045940041005,0,65,0.476045940041005,0.4720129668712616,-0.004032973169743387
0.4717723202287909,2,92,0.4717723202287909,0.42952343821525574,-0.04224888201353519
