variant,bos_positions,step,loss,ppl,pos0_attention_mean,pos0_attention_max_head,control_position,control_attention_mean,control_attention_max_head,pos0_minus_control_attention,pos0_attention_by_layer,control_attention_by_layer,bos_attention_sum_mean,bos_attention_max_position_mean,bos_attention_max_head_over_positions
no_bos,none,0,10.85301685333252,51689.859375,0.03483232110738754,0.03522730991244316,1,0.031223107129335403,0.031725186854600906,0.0036092139780521393,0.0349183 0.0348983 0.0348063 0.0347063,0.0312535 0.0313115 0.031209 0.0311183,0.0,nan,nan
no_bos,none,1000,6.1015729904174805,446.5596618652344,0.026716047897934914,0.035862915217876434,1,0.023718897253274918,0.0324397012591362,0.002997150644659996,0.0344783 0.0153208 0.0251107 0.0319544,0.0309561 0.0114791 0.0222159 0.0302245,0.0,nan,nan
no_bos,none,2000,5.803075790405273,331.31707763671875,0.023530425503849983,0.037388719618320465,1,0.02041804976761341,0.031100735068321228,0.0031123757362365723,0.0351106 0.0133066 0.0182634 0.0274411,0.0293053 0.00986561 0.0159364 0.0265649,0.0,nan,nan
no_bos,none,3000,5.710381984710693,301.98638916015625,0.022597530856728554,0.04082561656832695,1,0.018852241337299347,0.031237589195370674,0.003745289519429207,0.0360938 0.0133924 0.0163269 0.024577,0.0282458 0.00918012 0.0142421 0.0237409,0.0,nan,nan
no_bos,none,4000,5.698419094085693,298.3952941894531,0.022586416453123093,0.0456063337624073,1,0.017947405576705933,0.031494591385126114,0.00463901087641716,0.0375255 0.0129668 0.0159021 0.0239513,0.0272988 0.00899096 0.0135357 0.0219642,0.0,nan,nan
no_bos,none,5000,5.73773717880249,310.361328125,0.023051472380757332,0.050445713102817535,1,0.017636490985751152,0.03204571455717087,0.00541498139500618,0.0387869 0.0134215 0.0158186 0.0241789,0.0269922 0.00906675 0.0131599 0.0213271,0.0,nan,nan
