variant,bos_positions,step,loss,ppl,pos0_attention_mean,pos0_attention_max_head,control_position,control_attention_mean,control_attention_max_head,pos0_minus_control_attention,pos0_attention_by_layer,control_attention_by_layer,bos_pos32_attention_mean,bos_pos32_attention_max_head,bos_pos32_attention_by_layer,bos_attention_sum_mean,bos_attention_max_position_mean,bos_attention_max_head_over_positions
single_32,32,0,10.849344253540039,51500.3671875,0.035123296082019806,0.03546810895204544,1,0.0312053095549345,0.031688250601291656,0.003917986527085304,0.035112 0.0350571 0.0351683 0.0351558,0.0311949 0.0311539 0.0311001 0.0313723,0.014052310958504677,0.014323380775749683,0.0141851 0.0140758 0.0139555 0.0139928,0.014052310958504677,0.014052310958504677,0.014323380775749683
single_32,32,1000,6.065580368041992,430.77264404296875,0.026353158056735992,0.0368923582136631,1,0.023156139999628067,0.03167298063635826,0.0031970180571079254,0.0346747 0.0170186 0.0232105 0.0305088,0.0301677 0.0138016 0.0199348 0.0287204,0.009840887039899826,0.015188626945018768,0.0129567 0.00215544 0.0102973 0.013954,0.009840887039899826,0.009840887039899826,0.015188626945018768
single_32,32,2000,5.763634204864502,318.50372314453125,0.022366991266608238,0.035903383046388626,1,0.020157743245363235,0.031662728637456894,0.0022092480212450027,0.0347409 0.0135481 0.0163199 0.024859,0.0300829 0.011461 0.0147981 0.0242889,0.007270009722560644,0.014523589983582497,0.0124252 0.000776411 0.00428805 0.0115903,0.007270009722560644,0.007270009722560644,0.014523589983582497
single_32,32,3000,5.6581292152404785,286.6119384765625,0.021023426204919815,0.03737638518214226,1,0.01869177632033825,0.03127782419323921,0.002331649884581566,0.0345375 0.0135837 0.0144951 0.0214774,0.0293467 0.0109123 0.0138872 0.0206209,0.0069171772338449955,0.015605379827320576,0.0125358 0.00066329 0.00420202 0.0102676,0.0069171772338449955,0.0069171772338449955,0.015605379827320576
single_32,32,4000,5.659043312072754,286.8740539550781,0.021293988451361656,0.039690155535936356,1,0.01836051605641842,0.031178055331110954,0.0029334723949432373,0.0356177 0.0133514 0.014874 0.0213328,0.0288895 0.0110301 0.01407 0.0194525,0.00672884238883853,0.019964899867773056,0.0136074 0.000582566 0.00356492 0.00916052,0.00672884238883853,0.00672884238883853,0.019964899867773056
single_32,32,5000,5.692889213562012,296.749755859375,0.02089564874768257,0.04003629460930824,1,0.01765410602092743,0.03021368756890297,0.003241542726755142,0.0356253 0.0131098 0.0143265 0.0205209,0.0281784 0.0109574 0.013504 0.0179767,0.007078518625348806,0.021919770166277885,0.0142187 0.00037693 0.0039159 0.00980254,0.007078518625348806,0.007078518625348806,0.021919770166277885
single_32,32,6000,5.754316329956055,315.54974365234375,0.021650752052664757,0.04041777551174164,1,0.017657428979873657,0.029910720884799957,0.0039933230727910995,0.0358865 0.0136206 0.0151779 0.021918,0.0280233 0.0105509 0.0138993 0.0181562,0.006691235117614269,0.023561570793390274,0.0145717 0.000456648 0.00369219 0.00804443,0.006691235117614269,0.006691235117614269,0.023561570793390274
single_32,32,7000,5.866966247558594,353.1759033203125,0.02201349288225174,0.040586184710264206,1,0.018112635239958763,0.029765279963612556,0.0039008576422929764,0.0356364 0.0138555 0.0162512 0.0223109,0.0279444 0.0116851 0.0142078 0.0186132,0.006328720599412918,0.023262305185198784,0.0145974 0.000361788 0.00303314 0.00732255,0.006328720599412918,0.006328720599412918,0.023262305185198784
single_32,32,8000,5.941122531890869,380.3616638183594,0.02242979034781456,0.041238509118556976,1,0.01718289405107498,0.028983570635318756,0.005246896296739578,0.0360642 0.0142391 0.016189 0.0232269,0.0269567 0.0111426 0.0132713 0.017361,0.006439355202019215,0.022937603294849396,0.0147561 0.00031234 0.00316999 0.00751902,0.006439355202019215,0.006439355202019215,0.022937603294849396
single_32,32,9000,6.080512523651123,437.25323486328125,0.02245364524424076,0.039975691586732864,1,0.017699897289276123,0.028819579631090164,0.004753747954964638,0.0353764 0.0135382 0.0167682 0.0241318,0.0269421 0.0115716 0.013816 0.0184699,0.00629914365708828,0.021095432341098785,0.0143807 0.000322937 0.0031565 0.00733647,0.00629914365708828,0.00629914365708828,0.021095432341098785
single_32,32,10000,6.213384628295898,499.3886413574219,0.021878359839320183,0.040193501859903336,1,0.017605353146791458,0.029097218066453934,0.004273006692528725,0.0351717 0.0125672 0.0162549 0.0235196,0.0267917 0.0117824 0.014076 0.0177713,0.0065268538892269135,0.02155662514269352,0.0148525 0.000383799 0.00348728 0.00738386,0.0065268538892269135,0.0065268538892269135,0.02155662514269352
