variant,bos_positions,step,loss,ppl,pos0_attention_mean,pos0_attention_max_head,control_position,control_attention_mean,control_attention_max_head,pos0_minus_control_attention,pos0_attention_by_layer,control_attention_by_layer,bos_pos8_attention_mean,bos_pos8_attention_max_head,bos_pos8_attention_by_layer,bos_attention_sum_mean,bos_attention_max_position_mean,bos_attention_max_head_over_positions
single_8,8,0,10.843708038330078,51210.91796875,0.03493731468915939,0.03578650951385498,1,0.03123100847005844,0.031784527003765106,0.003706306219100952,0.0348754 0.0347353 0.0349357 0.035203,0.0313253 0.0309768 0.0313628 0.0312591,0.021829335018992424,0.022896835580468178,0.0218217 0.0219645 0.0217895 0.0217416,0.021829335018992424,0.021829335018992424,0.022896835580468178
single_8,8,1000,6.056775093078613,426.9961853027344,0.024632830172777176,0.03414114564657211,1,0.022393792867660522,0.029747895896434784,0.0022390373051166534,0.0325089 0.0190306 0.021551 0.0254409,0.0291297 0.0167679 0.0189747 0.0247029,0.01289799902588129,0.022071944549679756,0.0198021 0.00645412 0.0092712 0.0160645,0.01289799902588129,0.01289799902588129,0.022071944549679756
single_8,8,2000,5.75111198425293,314.54022216796875,0.020778797566890717,0.03449985384941101,1,0.01818779483437538,0.029182208701968193,0.002591002732515335,0.0324424 0.0150735 0.0155897 0.0200097,0.0280122 0.0124683 0.013688 0.0185827,0.011271027848124504,0.02749239094555378,0.0223781 0.00328476 0.00576004 0.0136612,0.011271027848124504,0.011271027848124504,0.02749239094555378
single_8,8,3000,5.675772666931152,291.7136535644531,0.02016916498541832,0.035169150680303574,1,0.01737525314092636,0.029338888823986053,0.0027939118444919586,0.0322982 0.014894 0.0140329 0.0194516,0.0276442 0.0119436 0.0121021 0.0178112,0.011176858097314835,0.03253566101193428,0.024465 0.00258702 0.00492045 0.0127349,0.011176858097314835,0.011176858097314835,0.03253566101193428
single_8,8,4000,5.66236686706543,287.8291015625,0.020466027781367302,0.03791151940822601,1,0.017545806244015694,0.029887378215789795,0.0029202215373516083,0.0329015 0.0155534 0.0143578 0.0190515,0.0278809 0.0124513 0.0122708 0.0175802,0.011771434918045998,0.03737892583012581,0.0256979 0.00274682 0.00567562 0.0129654,0.011771434918045998,0.011771434918045998,0.03737892583012581
single_8,8,5000,5.711187362670898,302.2297058105469,0.02024667337536812,0.04123685881495476,1,0.017682498320937157,0.030603811144828796,0.0025641750544309616,0.0331597 0.0152704 0.0133889 0.0191677,0.0279448 0.0123682 0.0124561 0.0179609,0.011406262405216694,0.039014119654893875,0.0263978 0.00233313 0.00505227 0.0118418,0.011406262405216694,0.011406262405216694,0.039014119654893875
single_8,8,6000,5.795719623565674,328.8887634277344,0.020801395177841187,0.04430609941482544,1,0.017299586907029152,0.031265173107385635,0.0035018082708120346,0.0341875 0.0151382 0.0140642 0.0198156,0.0275283 0.012349 0.0117855 0.0175356,0.01158120296895504,0.04692112281918526,0.0286355 0.00215958 0.00467441 0.0108554,0.01158120296895504,0.01158120296895504,0.04692112281918526
single_8,8,7000,5.875153541564941,356.0793151855469,0.02121775969862938,0.0469178780913353,1,0.017434513196349144,0.03192087262868881,0.0037832465022802353,0.0347756 0.0153583 0.0147063 0.0200308,0.0276208 0.0123417 0.0118092 0.0179664,0.010869246907532215,0.04658016934990883,0.0283755 0.0017055 0.00360345 0.00979254,0.010869246907532215,0.010869246907532215,0.04658016934990883
single_8,8,8000,5.991178035736084,399.8854064941406,0.021374303847551346,0.04870595782995224,1,0.017833154648542404,0.0334370881319046,0.0035411491990089417,0.0351089 0.0148621 0.0145283 0.0209978,0.0281968 0.0128475 0.0121276 0.0181607,0.010964293032884598,0.04644891992211342,0.0287918 0.00152862 0.0035767 0.00996008,0.010964293032884598,0.010964293032884598,0.04644891992211342
single_8,8,9000,6.067736625671387,431.70245361328125,0.021819062530994415,0.05006838217377663,1,0.017122413963079453,0.03398729860782623,0.004696648567914963,0.0358343 0.0148593 0.0144776 0.022105,0.0277754 0.0117644 0.011394 0.0175559,0.011144121177494526,0.04633008688688278,0.0292836 0.00165773 0.00399466 0.00964053,0.011144121177494526,0.011144121177494526,0.04633008688688278
single_8,8,10000,6.212745189666748,499.06939697265625,0.02229198068380356,0.051382120698690414,1,0.017587104812264442,0.03509097546339035,0.004704875871539116,0.0364815 0.0149107 0.01578 0.0219956,0.0284179 0.0116241 0.0122585 0.018048,0.01126627903431654,0.047323934733867645,0.0299319 0.00135086 0.00359683 0.0101855,0.01126627903431654,0.01126627903431654,0.047323934733867645
